"Institution id","Case url","Institution name","Institution tags","Jst category","Voivodship","County","Community","Jst full name","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","population_2025"
"1130","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-539","DESZCZNO","samorząd gminy","gmina wiejska","Lubuskie","Gorzowski","Deszczno","Lubuskie / Gorzowski / Deszczno (0801032, gmina wiejska)",106,103,3,"[b, d]",0,1,0,"b) NIE","b) NIE",11270
"155","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1007","DĘBE WIELKIE","samorząd gminy","gmina wiejska","Mazowieckie","Miński","Dębe Wielkie","Mazowieckie / Miński / Dębe Wielkie (1412052, gmina wiejska)",171,145,4,"[a, c, f]",0,3,0,"b) NIE","b) NIE",12100
"2094","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1379","DĘBICA","samorząd gminy","gmina miejska","Podkarpackie","Dębicki","Dębica","Podkarpackie / Dębicki / Dębica (1803011, gmina miejska)",177,176,1,"[b, d]",0,0,0,"b) NIE","a) TAK",42220
"729","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-338","DĘBLIN","samorząd gminy","gmina miejska","Lubelskie","Rycki","Dęblin","Lubelskie / Rycki / Dęblin (0616011, gmina miejska)",98,98,0,"N/A",0,0,0,"b) NIE","b) NIE",13670
"837","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1651","DĘBNICA KASZUBSKA","samorząd gminy","gmina wiejska","Pomorskie","Słupski","Dębnica Kaszubska","Pomorskie / Słupski / Dębnica Kaszubska (2212032, gmina wiejska)",100,78,0,"[a, b, c]",0,0,0,"b) NIE","a) TAK",8870
"860","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-815","DĘBNO","samorząd gminy","gmina wiejska","Małopolskie","Brzeski","Dębno","Małopolskie / Brzeski / Dębno (1202042, gmina wiejska)",164,156,7,"[a, b, f]",1,1,11,"b) NIE","b) NIE",14460
"1129","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2390","DĘBNO","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Myśliborski","Dębno","Zachodniopomorskie / Myśliborski / Dębno (3210033, gmina miejsko-wiejska)",91,70,2,"[a, b, c]",0,1,0,"b) NIE","b) NIE",18960
"804","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-339","DĘBOWA KŁODA","samorząd gminy","gmina wiejska","Lubelskie","Parczewski","Dębowa Kłoda","Lubelskie / Parczewski / Dębowa Kłoda (0613012, gmina wiejska)",78,74,2,"[a, b, c]",0,1,0,"b) NIE","b) NIE",3510
"156","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1779","DĘBOWIEC","samorząd gminy","gmina wiejska","Śląskie","Cieszyński","Dębowiec","Śląskie / Cieszyński / Dębowiec (2403062, gmina wiejska)",60,60,0,"N/A",0,0,0,"b) NIE","b) NIE",5770
"210","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1381","DĘBOWIEC","samorząd gminy","gmina wiejska","Podkarpackie","Jasielski","Dębowiec","Podkarpackie / Jasielski / Dębowiec (1805032, gmina wiejska)",87,87,1,"[g]",1,1,0,"b) NIE","b) NIE",8690
"1149","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-19","DŁUGOŁĘKA","samorząd gminy","gmina wiejska","Dolnośląskie","Wrocławski","Długołęka","Dolnośląskie / Wrocławski / Długołęka (0223022, gmina wiejska)",375,354,29,"[a, e, f]",13,12,0,"b) NIE","b) NIE",45830
"157","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-640","DŁUTÓW","samorząd gminy","gmina wiejska","Łódzkie","Pabianicki","Dłutów","Łódzkie / Pabianicki / Dłutów (1008032, gmina wiejska)",84,84,0,"N/A",0,0,0,"b) NIE","b) NIE",5010
"1808","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-641","DMOSIN","samorząd gminy","gmina wiejska","Łódzkie","Brzeziński","Dmosin","Łódzkie / Brzeziński / Dmosin (1021032, gmina wiejska)",83,83,0,"N/A",0,0,0,"b) NIE","b) NIE",4310
"1822","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-816","DOBCZYCE","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Myślenicki","Dobczyce","Małopolskie / Myślenicki / Dobczyce (1209013, gmina miejsko-wiejska)",104,104,0,"N/A",0,0,0,"b) NIE","a) TAK",15580
"2226","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-540","DOBIEGNIEW","samorząd gminy","gmina miejsko-wiejska","Lubuskie","Strzelecko-Drezdenecki","Dobiegniew","Lubuskie / Strzelecko-Drezdenecki / Dobiegniew (0806013, gmina miejsko-wiejska)",109,109,0,"N/A",0,0,0,"b) NIE","b) NIE",6050
"1162","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-817","DOBRA","samorząd gminy","gmina wiejska","Małopolskie","Limanowski","Dobra","Małopolskie / Limanowski / Dobra (1207032, gmina wiejska)",89,89,0,"N/A",0,0,0,"a) TAK","b) NIE",10120
"1977","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2168","DOBRA","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Turecki","Dobra","Wielkopolskie / Turecki / Dobra (3027033, gmina miejsko-wiejska)",76,76,0,"N/A",0,0,0,"b) NIE","b) NIE",5670
"1131","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2391","DOBRA","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Łobeski","Dobra","Zachodniopomorskie / Łobeski / Dobra (3218013, gmina miejsko-wiejska)",53,52,0,"[c]",0,0,0,"b) NIE","b) NIE",3800
"1132","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2392","DOBRA SZCZECIŃSKA","samorząd gminy","gmina wiejska","Zachodniopomorskie","Policki","Dobra (Szczecińska)","Zachodniopomorskie / Policki / Dobra (Szczecińska) (3211012, gmina wiejska)",220,212,9,"[e, f, g]",1,3,0,"b) NIE","b) NIE",31570
"1480","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-203","DOBRCZ","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Bydgoski","Dobrcz","Kujawsko-Pomorskie / Bydgoski / Dobrcz (0403032, gmina wiejska)",182,"BD",0,"N/A",0,0,0,"b) NIE","b) NIE",13100
"1417","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-204","DOBRE","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Radziejowski","Dobre","Kujawsko-Pomorskie / Radziejowski / Dobre (0411032, gmina wiejska)",81,81,0,"N/A",0,0,0,"b) NIE","b) NIE",4760
"2242","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1009","DOBRE","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Miński","Dobre","Mazowieckie / Miński / Dobre (1412063, gmina miejsko-wiejska)",125,113,12,"N/A","BD","BD","BD","b) NIE","b) NIE",5830
"2198","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2039","DOBRE MIASTO","samorząd gminy","gmina miejsko-wiejska","Warmińsko-Mazurskie","Olsztyński","Dobre Miasto","Warmińsko-Mazurskie / Olsztyński / Dobre Miasto (2814033, gmina miejsko-wiejska)",127,126,1,"[g]",1,0,0,"b) NIE","b) NIE",14890
"2444","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1292","DOBRODZIEŃ","samorząd gminy","gmina miejsko-wiejska","Opolskie","Oleski","Dobrodzień","Opolskie / Oleski / Dobrodzień (1608013, gmina miejsko-wiejska)",81,81,0,"N/A",0,0,0,"b) NIE","b) NIE",9080
"1592","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-20","DOBROMIERZ","samorząd gminy","gmina wiejska","Dolnośląskie","Świdnicki","Dobromierz","Dolnośląskie / Świdnicki / Dobromierz (0219032, gmina wiejska)",90,90,1,"[i]",3,0,0,"b) NIE","b) NIE",4780
"1133","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-642","DOBROŃ","samorząd gminy","gmina wiejska","Łódzkie","Pabianicki","Dobroń","Łódzkie / Pabianicki / Dobroń (1008042, gmina wiejska)",52,52,0,"N/A",0,0,0,"b) NIE","b) NIE",8170
"2461","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-643","DOBRYSZYCE","samorząd gminy","gmina wiejska","Łódzkie","Radomszczański","Dobryszyce","Łódzkie / Radomszczański / Dobryszyce (1012022, gmina wiejska)",65,65,3,"[a]",0,0,0,"b) NIE","b) NIE",4700
"839","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2393","DOBRZANY","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Stargardzki","Dobrzany","Zachodniopomorskie / Stargardzki / Dobrzany (3214033, gmina miejsko-wiejska)",56,56,0,"N/A",0,0,0,"b) NIE","b) NIE",4400
"1134","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1293","DOBRZEŃ WIELKI","samorząd gminy","gmina wiejska","Opolskie","Opolski","Dobrzeń Wielki","Opolskie / Opolski / Dobrzeń Wielki (1609032, gmina wiejska)",79,79,0,"N/A",0,0,0,"b) NIE","b) NIE",9150
"7993","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2169","DOBRZYCA","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Pleszewski","Dobrzyca","Wielkopolskie / Pleszewski / Dobrzyca (3020033, gmina miejsko-wiejska)",77,76,1,"[b]",0,0,0,"b) NIE","a) TAK",7460
"538","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1532","DOBRZYNIEWO DUŻE","samorząd gminy","gmina wiejska","Podlaskie","Białostocki","Dobrzyniewo Duże","Podlaskie / Białostocki / Dobrzyniewo Duże (2002032, gmina wiejska)",86,81,1,"[d, c, f]",0,0,0,"b) NIE","b) NIE",10770
"841","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2394","DOLICE","samorząd gminy","gmina wiejska","Zachodniopomorskie","Stargardzki","Dolice","Zachodniopomorskie / Stargardzki / Dolice (3214042, gmina wiejska)",68,53,0,"[c, a, b]",0,0,0,"b) NIE","b) NIE",6890
"2120","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2170","DOLSK","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Śremski","Dolsk","Wielkopolskie / Śremski / Dolsk (3026023, gmina miejsko-wiejska)",75,74,0,"N/A",2,1,0,"b) NIE","b) NIE",5760
"840","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-340","DOŁHOBYCZÓW","samorząd gminy","gmina wiejska","Lubelskie","Hrubieszowski","Dołhobyczów","Lubelskie / Hrubieszowski / Dołhobyczów (0604022, gmina wiejska)",99,99,0,"N/A",0,0,0,"b) NIE","b) NIE",4470
"1809","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1010","DOMANICE","samorząd gminy","gmina wiejska","Mazowieckie","Siedlecki","Domanice","Mazowieckie / Siedlecki / Domanice (1426012, gmina wiejska)",87,87,0,"N/A",0,0,0,"b) NIE","b) NIE",2470
"1810","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-644","DOMANIEWICE","samorząd gminy","gmina wiejska","Łódzkie","Łowicki","Domaniewice","Łódzkie / Łowicki / Domaniewice (1005042, gmina wiejska)",57,57,0,"N/A",0,0,0,"b) NIE","b) NIE",4510
"1737","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-22","DOMANIÓW","samorząd gminy","gmina wiejska","Dolnośląskie","Oławski","Domaniów","Dolnośląskie / Oławski / Domaniów (0215022, gmina wiejska)",80,80,0,"N/A",0,0,0,"b) NIE","b) NIE",4800
"212","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1382","DOMARADZ","samorząd gminy","gmina wiejska","Podkarpackie","Brzozowski","Domaradz","Podkarpackie / Brzozowski / Domaradz (1802022, gmina wiejska)",86,85,0,"N/A",0,0,0,"b) NIE","b) NIE",5740
"1135","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1294","DOMASZOWICE","samorząd gminy","gmina wiejska","Opolskie","Namysłowski","Domaszowice","Opolskie / Namysłowski / Domaszowice (1606012, gmina wiejska)",78,78,0,"N/A",0,0,0,"b) NIE","b) NIE",3350
"2227","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2171","DOMINOWO","samorząd gminy","gmina wiejska","Wielkopolskie","Średzki","Dominowo","Wielkopolskie / Średzki / Dominowo (3025012, gmina wiejska)",53,53,0,"N/A",0,0,0,"b) NIE","b) NIE",3540
"159","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-341","DOROHUSK","samorząd gminy","gmina wiejska","Lubelskie","Chełmski","Dorohusk","Lubelskie / Chełmski / Dorohusk (0603042, gmina wiejska)",25,25,0,"N/A",0,0,0,"b) NIE","BD",5690
"1137","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2173","DORUCHÓW","samorząd gminy","gmina wiejska","Wielkopolskie","Ostrzeszowski","Doruchów","Wielkopolskie / Ostrzeszowski / Doruchów (3018022, gmina wiejska)",43,43,0,"N/A",0,0,0,"b) NIE","b) NIE",4980
"1811","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-206","DRAGACZ","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Świecki","Dragacz","Kujawsko-Pomorskie / Świecki / Dragacz (0414022, gmina wiejska)",84,84,0,"N/A",0,0,0,"b) NIE","a) TAK",6760
"1163","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2174","DRAWSKO","samorząd gminy","gmina wiejska","Wielkopolskie","Czarnkowsko-Trzcianecki","Drawsko","Wielkopolskie / Czarnkowsko-Trzcianecki / Drawsko (3002032, gmina wiejska)",82,79,3,"[a, c, f]",0,0,0,"b) NIE","b) NIE",5510
"1138","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2396","DRAWSKO POMORSKIE","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Drawski","Drawsko Pomorskie","Zachodniopomorskie / Drawski / Drawsko Pomorskie (3203023, gmina miejsko-wiejska)",87,87,0,"[i]",6,0,0,"b) NIE","b) NIE",16040
"160","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-342","DRELÓW","samorząd gminy","gmina wiejska","Lubelskie","Bialski","Drelów","Lubelskie / Bialski / Drelów (0601042, gmina wiejska)",21,21,0,"N/A",0,0,0,"b) NIE","b) NIE",4930
"2121","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-541","DREZDENKO","samorząd gminy","gmina miejsko-wiejska","Lubuskie","Strzelecko-Drezdenecki","Drezdenko","Lubuskie / Strzelecko-Drezdenecki / Drezdenko (0806023, gmina miejsko-wiejska)",144,137,1,"[b, c, d]",0,0,0,"a) TAK","a) TAK",15980
"2104","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1011","DROBIN","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Płocki","Drobin","Mazowieckie / Płocki / Drobin (1419053, gmina miejsko-wiejska)",66,66,0,"N/A",0,0,0,"b) NIE","b) NIE",7110
"842","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-645","DRUŻBICE","samorząd gminy","gmina wiejska","Łódzkie","Bełchatowski","Drużbice","Łódzkie / Bełchatowski / Drużbice (1001032, gmina wiejska)",134,130,3,"[a, d, f]",1,1,0,"b) NIE","b) NIE",5270
"2465","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-818","DRWINIA","samorząd gminy","gmina wiejska","Małopolskie","Bocheński","Drwinia","Małopolskie / Bocheński / Drwinia (1201032, gmina wiejska)",109,109,0,"N/A",0,0,0,"b) NIE","b) NIE",6240
"1867","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-646","DRZEWICA","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Opoczyński","Drzewica","Łódzkie / Opoczyński / Drzewica (1007023, gmina miejsko-wiejska)",58,58,0,"N/A",0,0,0,"b) NIE","b) NIE",9580
"1139","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-207","DRZYCIM","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Świecki","Drzycim","Kujawsko-Pomorskie / Świecki / Drzycim (0414032, gmina wiejska)",73,72,0,"[a]",0,0,0,"b) NIE","b) NIE",4730
"1489","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2040","DUBENINKI","samorząd gminy","gmina wiejska","Warmińsko-Mazurskie","Gołdapski","Dubeninki","Warmińsko-Mazurskie / Gołdapski / Dubeninki (2818022, gmina wiejska)",39,39,0,"N/A",0,0,0,"a) TAK","b) NIE",2500
"213","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1534","DUBICZE CERKIEWNE","samorząd gminy","gmina wiejska","Podlaskie","Hajnowski","Dubicze Cerkiewne","Podlaskie / Hajnowski / Dubicze Cerkiewne (2005052, gmina wiejska)",81,81,0,"N/A",0,0,0,"b) NIE","b) NIE",1260
"1813","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1383","DUBIECKO","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Przemyski","Dubiecko","Podkarpackie / Przemyski / Dubiecko (1813023, gmina miejsko-wiejska)",26,25,1,"[g]",1,0,0,"b) NIE","b) NIE",8510
"214","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-343","DUBIENKA","samorząd gminy","gmina wiejska","Lubelskie","Chełmski","Dubienka","Lubelskie / Chełmski / Dubienka (0603052, gmina wiejska)",84,84,0,"N/A",0,0,0,"b) NIE","b) NIE",1990
"215","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1384","DUKLA","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Krośnieński","Dukla","Podkarpackie / Krośnieński / Dukla (1807023, gmina miejsko-wiejska)",83,83,0,"N/A",0,0,0,"b) NIE","a) TAK",13610
"106","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-23","DUSZNIKI-ZDRÓJ","samorząd gminy","gmina miejska","Dolnośląskie","Kłodzki","Duszniki-Zdrój","Dolnośląskie / Kłodzki / Duszniki-Zdrój (0208011, gmina miejska)",103,102,1,"[b]",0,1,0,"b) NIE","a) TAK",3780
"2229","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1938","DWIKOZY","samorząd gminy","gmina wiejska","Świętokrzyskie","Sandomierski","Dwikozy","Świętokrzyskie / Sandomierski / Dwikozy (2609022, gmina wiejska)",60,57,0,"[f]",0,0,0,"b) NIE","b) NIE",7960
"2243","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1385","DYDNIA","samorząd gminy","gmina wiejska","Podkarpackie","Brzozowski","Dydnia","Podkarpackie / Brzozowski / Dydnia (1802032, gmina wiejska)",77,77,0,"N/A",0,0,0,"b) NIE","b) NIE",7400
"152","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2397","DYGOWO","samorząd gminy","gmina wiejska","Zachodniopomorskie","Kołobrzeski","Dygowo","Zachodniopomorskie / Kołobrzeski / Dygowo (3208022, gmina wiejska)",91,91,0,"N/A",0,0,0,"a) TAK","b) NIE",5240
"2230","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1387","DYNÓW","samorząd gminy","gmina wiejska","Podkarpackie","Rzeszowski","Dynów","Podkarpackie / Rzeszowski / Dynów (1816052, gmina wiejska)",59,59,0,"N/A",0,0,0,"b) NIE","b) NIE",6520
"2413","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1386","DYNÓW","samorząd gminy","gmina miejska","Podkarpackie","Rzeszowski","Dynów","Podkarpackie / Rzeszowski / Dynów (1816011, gmina miejska)",88,86,3,"[f]",0,1,0,"b) NIE","b) NIE",5930
"1593","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2041","DYWITY","samorząd gminy","gmina wiejska","Warmińsko-Mazurskie","Olsztyński","Dywity","Warmińsko-Mazurskie / Olsztyński / Dywity (2814042, gmina wiejska)",72,68,7,"[f]",0,0,0,"a) TAK","a) TAK",14160
"1814","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1535","DZIADKOWICE","samorząd gminy","gmina wiejska","Podlaskie","Siemiatycki","Dziadkowice","Podlaskie / Siemiatycki / Dziadkowice (2010032, gmina wiejska)",106,104,0,"[f]",0,0,0,"b) NIE","b) NIE",2440
"2193","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-24","DZIADOWA KŁODA","samorząd gminy","gmina wiejska","Dolnośląskie","Oleśnicki","Dziadowa Kłoda","Dolnośląskie / Oleśnicki / Dziadowa Kłoda (0214042, gmina wiejska)",60,60,0,"[a, b]",0,0,0,"b) NIE","b) NIE",4610
"1418","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2043","DZIAŁDOWO","samorząd gminy","gmina wiejska","Warmińsko-Mazurskie","Działdowski","Działdowo","Warmińsko-Mazurskie / Działdowski / Działdowo (2803022, gmina wiejska)",88,88,0,"N/A",0,0,0,"b) NIE","b) NIE",9540
"2095","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2042","DZIAŁDOWO","samorząd gminy","gmina miejska","Warmińsko-Mazurskie","Działdowski","Działdowo","Warmińsko-Mazurskie / Działdowski / Działdowo (2803011, gmina miejska)",87,81,1,"[a, c, i]",0,0,0,"b) NIE","b) NIE",19780
"216","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1939","DZIAŁOSZYCE","samorząd gminy","gmina miejsko-wiejska","Świętokrzyskie","Pińczowski","Działoszyce","Świętokrzyskie / Pińczowski / Działoszyce (2608013, gmina miejsko-wiejska)",64,56,1,"[b, c, g]",0,0,0,"b) NIE","b) NIE",4410
"174","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-647","DZIAŁOSZYN","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Pajęczański","Działoszyn","Łódzkie / Pajęczański / Działoszyn (1009013, gmina miejsko-wiejska)",128,124,4,"[a, b]",0,0,0,"b) NIE","b) NIE",11260
"1594","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1652","DZIEMIANY","samorząd gminy","gmina wiejska","Pomorskie","Kościerski","Dziemiany","Pomorskie / Kościerski / Dziemiany (2206022, gmina wiejska)",12,12,0,"N/A",0,0,0,"b) NIE","b) NIE",4450
"163","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1653","DZIERZGOŃ","samorząd gminy","gmina miejsko-wiejska","Pomorskie","Sztumski","Dzierzgoń","Pomorskie / Sztumski / Dzierzgoń (2216013, gmina miejsko-wiejska)",80,80,0,"N/A",0,0,1,"b) NIE","b) NIE",8400
"1815","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1013","DZIERZGOWO","samorząd gminy","gmina wiejska","Mazowieckie","Mławski","Dzierzgowo","Mazowieckie / Mławski / Dzierzgowo (1413022, gmina wiejska)",74,74,0,"N/A",0,0,0,"b) NIE","b) NIE",2660
